row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,fullscan_QCB.mzML filtered Peak status,fullscan_QCB.mzML filtered Peak name,fullscan_QCB.mzML filtered Peak m/z,fullscan_QCB.mzML filtered Peak RT,fullscan_QCB.mzML filtered Peak RT start,fullscan_QCB.mzML filtered Peak RT end,fullscan_QCB.mzML filtered Peak duration time,fullscan_QCB.mzML filtered Peak height,fullscan_QCB.mzML filtered Peak area,fullscan_QCB.mzML filtered Peak charge,fullscan_QCB.mzML filtered Peak # data points,fullscan_QCB.mzML filtered Peak FWHM,fullscan_QCB.mzML filtered Peak tailing factor,fullscan_QCB.mzML filtered Peak asymmetry factor,fullscan_QCB.mzML filtered Peak m/z min,fullscan_QCB.mzML filtered Peak m/z max,
38,149.0710906982422,7.07676891228333,,,,,1,DETECTED,149.0711 m/z @7.08 [fullscan_QCB.mzML filtered],149.0710906982422,7.07676891228333,6.0977087992,7.73880044748333,1.6410916482833295,695135.125,6065151.451389751,0,209,0.11010911844462967,0.7717618587525705,0.6260401615538785,149.0709228515625,149.07125854492188,
39,310.1288146972656,6.95330675386667,,,,,1,DETECTED,310.1288 m/z @6.95 [fullscan_QCB.mzML filtered],310.1288146972656,6.95330675386667,4.63205096455,8.75637597253333,4.12432500798333,659601.4375,2.0511096438054282E7,1,484,2.225580643592557,1.0636901103957874,0.3813597172741121,310.12835693359375,310.1296081542969,
40,303.13421630859375,6.8977250728,,,,,1,DETECTED,303.1342 m/z @6.90 [fullscan_QCB.mzML filtered],303.13421630859375,6.8977250728,4.85229949228333,8.24603938773333,3.3937398954499995,653778.6875,4599491.100960926,0,396,0.05017315427464375,1.7822145487731338,0.03694616349473204,303.1335754394531,303.1346740722656,
41,113.07112121582031,7.60536534935,,,,,1,DETECTED,113.0711 m/z @7.61 [fullscan_QCB.mzML filtered],113.07112121582031,7.60536534935,6.92934916375,8.46230685306667,1.5329576893166692,631652.875,7273740.005724911,0,208,0.144548855726792,0.838361004731894,0.9458527515663964,113.07096099853516,113.07131958007812,
42,649.2195434570312,12.4977159338833,,,,,1,DETECTED,649.2195 m/z @12.50 [fullscan_QCB.mzML filtered],649.2195434570312,12.4977159338833,11.6079593309333,13.4399878184167,1.8320284874834005,615673.0,1.2380996012671154E7,1,208,0.3143541840321351,1.1195925652335734,0.9979680755365261,649.21728515625,649.2208251953125,
43,432.23846435546875,3.85600268746667,,,,,1,DETECTED,432.2385 m/z @3.86 [fullscan_QCB.mzML filtered],432.23846435546875,3.85600268746667,3.4121429336,4.78497085975,1.3728279261499994,598655.1875,8024543.806723378,1,207,0.18984211632884973,1.7855598730429576,1.9571615492517813,432.23822021484375,432.2395935058594,
44,294.1549987792969,7.80399841521667,,,,,1,DETECTED,294.1550 m/z @7.80 [fullscan_QCB.mzML filtered],294.1549987792969,7.80399841521667,6.83853350081667,8.54641221468333,1.707878713866661,590987.9375,1.9378237813908473E7,1,207,0.4903588314561258,0.7442790889236304,0.5695853654038904,294.1546325683594,294.15521240234375,
45,387.1805114746094,3.85600268746667,,,,,1,DETECTED,387.1805 m/z @3.86 [fullscan_QCB.mzML filtered],387.1805114746094,3.85600268746667,3.26648541948333,4.79328693815,1.5268015186666695,585614.5,8634059.558265626,1,207,0.20391214516714307,1.6906189897367838,2.648889621889282,387.1784973144531,387.1811828613281,
46,144.10206604003906,8.80659094213333,,,,,1,DETECTED,144.1021 m/z @8.81 [fullscan_QCB.mzML filtered],144.10206604003906,8.80659094213333,7.97385680453333,9.65118073575,1.6773239312166695,582418.0,7166387.949333766,0,208,0.14383025829333995,0.8278963299635361,1.0605015662617787,144.10191345214844,144.1023406982422,
47,363.2168273925781,3.3361042744,,,,,1,DETECTED,363.2168 m/z @3.34 [fullscan_QCB.mzML filtered],363.2168273925781,3.3361042744,3.1221988576166706,4.29101044613333,1.1688115885166597,578124.1875,6908861.074951716,1,206,0.14054394307102758,2.000824976687206,2.632962613977768,363.21661376953125,363.2172546386719,
48,229.1549072265625,8.25447649306667,,,,,1,DETECTED,229.1549 m/z @8.25 [fullscan_QCB.mzML filtered],229.1549072265625,8.25447649306667,7.329176857333331,9.80823965253333,2.4790627952,482426.0625,1.7095621603222955E7,1,300,0.2112936585534495,1.2505704380507463,1.7337355632344595,229.1547088623047,229.15521240234375,
49,84.08102416992188,10.001753879733299,,,,,1,DETECTED,84.0810 m/z @10.00 [fullscan_QCB.mzML filtered],84.08102416992188,10.001753879733299,9.20218150588333,10.7752337282833,1.573052222399971,468360.6875,4214911.579136148,0,206,0.14859898498521318,1.1177818414662526,1.3080522256104605,84.080810546875,84.0810775756836,
50,361.2012023925781,3.3361042744,,,,,1,DETECTED,361.2012 m/z @3.34 [fullscan_QCB.mzML filtered],361.2012023925781,3.3361042744,3.15766198881667,4.35850625253333,1.2008442637166596,460868.125,5941546.440397768,1,209,0.13624623645044265,3.314485196969636,3.6505458409046487,361.20086669921875,361.2017822265625,
51,280.1393737792969,8.58842338826667,,,,,1,DETECTED,280.1394 m/z @8.59 [fullscan_QCB.mzML filtered],280.1393737792969,8.58842338826667,7.60536534935,9.1458710456,1.5405056962499994,456290.3125,7832400.850009316,1,208,0.2108698306574972,0.6348088886134914,0.6099884751424138,280.138916015625,280.1396179199219,
52,270.0950927734375,7.85344476535,,,,,1,DETECTED,270.0951 m/z @7.85 [fullscan_QCB.mzML filtered],270.0950927734375,7.85344476535,6.99412202906667,8.19512014988333,1.20099812081666,449316.6875,7061534.217046867,0,207,0.19549023264306697,0.7643711484026234,0.6843825015133496,270.0943908691406,270.09527587890625,
53,230.10250854492188,7.86986258748333,,,,,1,DETECTED,230.1025 m/z @7.87 [fullscan_QCB.mzML filtered],230.10250854492188,7.86986258748333,6.83853350081667,8.55489967335,1.7163661725333306,431245.15625,8310797.163292997,1,208,0.17371105226707062,0.8620180576884106,0.26559825009240706,230.10231018066406,230.102783203125,
54,150.09149169921875,7.50506473761667,,,,,1,DETECTED,150.0915 m/z @7.51 [fullscan_QCB.mzML filtered],150.09149169921875,7.50506473761667,6.59646248561667,8.32100739546667,1.7245449098500005,411325.3125,6144348.500992064,0,207,0.16051959160359974,0.8268942252511824,0.5082003253330589,150.09129333496094,150.0915985107422,
55,365.1057434082031,11.5742247714667,,,,,1,DETECTED,365.1057 m/z @11.57 [fullscan_QCB.mzML filtered],365.1057434082031,11.5742247714667,10.9654436890667,12.5142883061333,1.5488446170666013,402932.84375,1.0140397437477099E7,1,207,0.2933668145892785,1.1696824450560923,1.1979310866129846,365.10516357421875,365.10650634765625,
56,829.2831420898438,12.6236138912,,,,,1,DETECTED,829.2831 m/z @12.62 [fullscan_QCB.mzML filtered],829.2831420898438,12.6236138912,11.9022615608167,13.3014905994667,1.3992290386499988,401876.25,6659304.531856769,1,207,0.26149543242179263,1.1207326850491048,1.2232505731129624,829.28076171875,829.2850952148438,
57,337.1720275878906,13.3315063626667,,,,,1,DETECTED,337.1720 m/z @13.33 [fullscan_QCB.mzML filtered],337.1720275878906,13.3315063626667,12.531275532,14.4114484389333,1.8801729069333,400878.84375,4162608.297298344,0,208,0.1182530285555412,7.718154408644681,2.7564308393213235,337.17144775390625,337.1724548339844,
58,349.2011413574219,3.3361042744,,,,,1,DETECTED,349.2011 m/z @3.34 [fullscan_QCB.mzML filtered],349.2011413574219,3.3361042744,3.13422125386667,4.39316344055,1.2589421866833304,399374.5625,5664076.770972279,1,207,0.15618660995720512,3.510777083843606,4.524905018955558,349.2010192871094,349.2015075683594,
59,210.11265563964844,4.88443801146667,,,,,1,DETECTED,210.1127 m/z @4.88 [fullscan_QCB.mzML filtered],210.11265563964844,4.88443801146667,3.45375187573333,8.22850847226667,4.77475659653334,353813.65625,4106632.407393966,0,575,0.06105592374666191,8.03950774567276,0.63535358547767,210.1123504638672,210.11300659179688,
60,184.0734405517578,10.8863695397333,,,,,1,DETECTED,184.0734 m/z @10.89 [fullscan_QCB.mzML filtered],184.0734405517578,10.8863695397333,10.5196947448167,11.8670669906833,1.3473722458666,351457.6875,4552943.476690083,0,210,0.1885949615171434,1.7203468952056529,1.9783581140088238,184.07321166992188,184.07376098632812,
61,298.09710693359375,6.88974198773333,,,,,1,DETECTED,298.0971 m/z @6.89 [fullscan_QCB.mzML filtered],298.09710693359375,6.88974198773333,5.68995846453333,7.13524394586667,1.4452854813333404,348127.9375,2295296.969843282,1,208,0.04328626873085195,1.1966571012401745,0.12235767067533251,298.09686279296875,298.09735107421875,
62,166.07249450683594,8.59693339948333,,,,,1,DETECTED,166.0725 m/z @8.60 [fullscan_QCB.mzML filtered],166.07249450683594,8.59693339948333,8.17810426293333,9.178478127483329,1.0003738645499993,329030.59375,5057184.598428567,0,207,0.2434281554876705,1.0848705112880157,2.1424503859707764,166.07229614257812,166.07264709472656,
63,212.10311889648438,6.8977250728,,,,,1,DETECTED,212.1031 m/z @6.90 [fullscan_QCB.mzML filtered],212.10311889648438,6.8977250728,4.86033491308333,9.73924618561667,4.87891127253334,325747.65625,4542319.044191888,0,577,0.04388167569017831,0.5194665610325889,0.1692672702592085,212.10269165039062,212.103271484375,
64,314.16009521484375,6.8977250728,,,,,1,DETECTED,314.1601 m/z @6.90 [fullscan_QCB.mzML filtered],314.16009521484375,6.8977250728,5.98221282186667,7.705824340799999,1.7236115189333283,318777.59375,1554127.1687998406,0,205,0.05440880287039018,1.7477921396520328,2.9540897233691914,314.15899658203125,314.1609191894531,
65,157.06088256835938,8.76449470108333,,,,,1,DETECTED,157.0609 m/z @8.76 [fullscan_QCB.mzML filtered],157.06088256835938,8.76449470108333,8.20342499013333,9.45203127708333,1.2486062869500003,312848.59375,4187666.7247901815,0,207,0.19450382854382653,0.9012544872747431,0.8278360994785732,157.0607452392578,157.06117248535156,
66,258.1087646484375,8.445505324,,,,,1,DETECTED,258.1088 m/z @8.45 [fullscan_QCB.mzML filtered],258.1087646484375,8.445505324,7.47153249015,9.11357415413333,1.6420416639833295,309989.1875,6035789.687941755,0,206,0.21711674488525645,0.8137095376066193,0.9604486379386328,258.108154296875,258.10894775390625,
67,314.08502197265625,9.38581697841667,,,,,1,DETECTED,314.0850 m/z @9.39 [fullscan_QCB.mzML filtered],314.08502197265625,9.38581697841667,8.27925256053333,9.81661671388333,1.5373641533499995,306416.75,4297904.296579668,0,207,0.14712472064491244,0.5883885667238652,0.521330330946395,314.0845947265625,314.08551025390625,
68,274.09246826171875,9.3936269248,,,,,1,DETECTED,274.0925 m/z @9.39 [fullscan_QCB.mzML filtered],274.09246826171875,9.3936269248,8.37093296535,10.0944425805333,1.7235096151832998,306012.4375,4830942.910203463,1,208,0.09366825927922662,0.5914907742293486,0.9531485839699478,274.09210205078125,274.0929870605469,
69,137.0459442138672,8.90733310908333,,,,,1,DETECTED,137.0459 m/z @8.91 [fullscan_QCB.mzML filtered],137.0459442138672,8.90733310908333,8.17810426293333,9.75621875975,1.5781144968166707,299249.6875,4641235.63147339,0,207,0.1423408766671006,1.0738453512815698,1.3965287677356442,137.04583740234375,137.04615783691406,
70,522.2034912109375,12.2019555365333,,,,,1,DETECTED,522.2035 m/z @12.20 [fullscan_QCB.mzML filtered],522.2034912109375,12.2019555365333,11.5484925290667,13.1847973370833,1.6363048080166003,297288.9375,8376997.01079753,1,208,0.3892788417610227,1.1802531315423304,1.5926693592143097,522.2027587890625,522.2042846679688,
71,328.1393737792969,6.95330675386667,,,,,1,DETECTED,328.1394 m/z @6.95 [fullscan_QCB.mzML filtered],328.1393737792969,6.95330675386667,4.68278460748333,8.75637597253333,4.07359136505,288885.0,8916216.672103325,1,482,2.060372873510488,0.7630573884725056,0.3342779834259565,328.13775634765625,328.1401672363281,
72,846.3092651367188,12.7108712506667,,,,,1,DETECTED,846.3093 m/z @12.71 [fullscan_QCB.mzML filtered],846.3092651367188,12.7108712506667,11.93755014775,13.43029459735,1.4927444496,286761.3125,5661228.341012943,1,207,0.31495082843419553,0.9467881749650824,0.852447101591117,846.3055419921875,846.3116455078125,
73,192.10202026367188,6.88974198773333,,,,,1,DETECTED,192.1020 m/z @6.89 [fullscan_QCB.mzML filtered],192.10202026367188,6.88974198773333,4.18181228135,8.30460378213333,4.122791500783331,283894.96875,2121018.2519063083,0,483,0.036497069439191065,0.5224186947514466,1.1163413489140355,192.10179138183594,192.102294921875,
74,119.03541564941406,8.35468351388333,,,,,1,DETECTED,119.0354 m/z @8.35 [fullscan_QCB.mzML filtered],119.03541564941406,8.35468351388333,7.30337799388333,9.02338974,1.720011746116671,266911.5,4492135.6707295645,0,209,0.441775079305863,0.6387931829353148,0.7987374012182784,119.03526306152344,119.0355453491211,
75,194.08131408691406,7.86148568908333,,,,,1,DETECTED,194.0813 m/z @7.86 [fullscan_QCB.mzML filtered],194.08131408691406,7.86148568908333,6.8656909448,8.6051206568,1.7394297120000006,266592.03125,5655096.512917626,1,211,0.26922510856500637,0.6661878679248601,0.22592906360588985,194.08108520507812,194.08189392089844,
76,319.16168212890625,12.6151392645333,,,,,1,DETECTED,319.1617 m/z @12.62 [fullscan_QCB.mzML filtered],319.16168212890625,12.6151392645333,11.8239102416,13.479626108,1.6557158663999996,266208.28125,2350512.217841781,0,207,0.14205500625946854,1.1911296322733902,1.1089314067909317,319.1608581542969,319.16253662109375,
77,371.1493225097656,4.22354850828333,,,,,1,DETECTED,371.1493 m/z @4.22 [fullscan_QCB.mzML filtered],371.1493225097656,4.22354850828333,3.4458166672,5.1513872736166695,1.7055706064166696,265243.1875,4359740.386655195,1,209,0.24037942891814712,1.4841788476410458,1.151158214651487,371.14813232421875,371.14984130859375,
78,216.0867919921875,10.692117584816701,,,,,1,DETECTED,216.0868 m/z @10.69 [fullscan_QCB.mzML filtered],216.0867919921875,10.692117584816701,9.8679604888,11.5742247714667,1.7062642826666998,265171.09375,2502308.8285098127,0,205,0.13866057485167183,1.0889509811540046,1.0261423689106162,216.08651733398438,216.08738708496094,
